Id,SalePrice
1943,183961.128258
1944,288516.119679
1945,281898.625533
1946,161338.836322
1947,244765.677477
1948,181401.836377
1949,223721.942679
1950,194128.894821
1951,252975.207587
1952,238128.296247
1953,204462.671114
1954,213678.741693
1955,143046.785075
1956,318744.064528
1957,175699.764809
1958,287780.38979
1959,156392.640913
1960,101065.76479
1961,129602.325784
1962,116063.195167
1963,127643.742795
1964,124919.092126
1965,152182.168323
1966,138502.620134
1967,269517.465703
1968,344461.4041
1969,308158.579484
1970,341352.1109
1971,369275.461832
1972,317087.392381
1973,257678.009751
1974,291740.321594
1975,367179.088226
1976,271147.01648
1977,328151.147149
1978,306244.401268
1979,274214.019699
1980,210636.420226
1981,290995.620293
1982,212428.099948
1983,201076.354101
1984,179670.173427
1985,236684.50704
1986,232263.406961
1987,186707.462664
1988,200956.457479
1989,209109.476302
1990,227479.166766
1991,215929.446975
1992,235258.610116
1993,196471.921674
1994,230093.71854
1995,206960.688786
1996,275419.732652
1997,282393.706553
1998,296109.803591
1999,262810.025875
2000,282748.201141
2001,281643.305522
2002,244461.93489
2003,260981.0839
2004,277180.694348
2005,221725.040936
2006,214789.280492
2007,259393.821806
2008,213046.17067
2009,206915.062153
2010,210234.585606
2011,138698.083958
2012,184516.799249
2013,184639.796775
2014,205536.558698
2015,199628.737077
2016,203606.422019
2017,211100.021272
2018,132300.093109
2019,143636.886123
2020,104258.518559
2021,96270.9677104
2022,211713.766577
2023,158852.493279
2024,282464.82452
2025,310509.954585
2026,171201.776978
2027,171539.069369
2028,164530.675083
2029,176363.683138
2030,238217.412731
2031,225407.789172
2032,220208.804478
2033,227976.241817
2034,175727.832944
2035,232340.77874
2036,210610.873344
2037,212863.07252
2038,253988.174154
2039,189904.34724
2040,310066.510802
2041,253500.605374
2042,221404.196114
2043,185875.703805
2044,206917.82062
2045,197025.447662
2046,140097.689591
2047,152584.600836
2048,153269.924712
2049,160390.214788
2050,169257.623391
2051,91453.4039121
2052,137678.817962
2053,141551.518853
2054,61216.0707121
2055,158253.547192
2056,152776.078834
2057,108572.056838
2058,238945.847132
2059,151122.487769
2060,180620.507964
2061,189934.568041
2062,117167.960641
2063,88530.3201975
2064,153915.127492
2065,115062.127065
2066,192688.786872
2067,151303.861256
2068,144576.30998
2069,61136.0455554
2070,78652.6142735
2071,105322.968771
2072,186418.248755
2073,169445.861278
2074,199965.755885
2075,150178.954805
2076,123206.718568
2077,152748.174311
2078,122104.418997
2079,143852.000818
2080,99967.3157103
2081,109045.743445
2082,127065.586035
2083,138500.486911
2084,94558.4051276
2085,108828.911761
2086,155903.130656
2087,128320.476503
2088,104337.739751
2089,68954.4830512
2090,111280.728826
2091,81962.7407607
2092,143565.995309
2093,98125.0007521
2094,116671.590725
2095,133246.247539
2096,61637.2517295
2097,86053.4776526
2098,158094.483833
2099,37111.6298047
2100,107153.367955
2101,118993.606449
2102,118741.048025
2103,85620.7929208
2104,111995.130077
2105,119521.144999
2106,61532.4291029
2107,214303.713407
2108,109181.607487
2109,105423.343507
2110,132133.907042
2111,138612.344719
2112,128089.101257
2113,107275.200778
2114,115253.926931
2115,143810.331168
2116,113347.651418
2117,160065.651752
2118,89739.4349653
2119,79466.2400607
2120,101478.14839
2121,91387.9540269
2122,118476.625776
2123,79539.2926193
2124,159625.034015
2125,150540.165083
2126,176083.079245
2127,151107.997635
2128,107303.56471
2129,87526.0792023
2130,137284.134967
2131,150820.273018
2132,117196.072233
2133,136498.57944
2134,130230.263332
2135,114126.346764
2136,34235.0421519
2137,112656.896769
2138,142978.060343
2139,168625.492478
2140,139608.844492
2141,163453.920303
2142,126979.977225
2143,147783.605473
2144,100425.71702
2145,139354.206441
2146,152429.129768
2147,191927.497892
2148,152914.015076
2149,156964.328804
2150,217241.672993
2151,101922.739654
2152,156581.010315
2153,177796.017603
2154,86175.2209882
2155,157823.007549
2156,267028.676186
2157,253796.259751
2158,233102.397026
2159,214808.865686
2160,196574.292214
2161,251422.884613
2162,349545.20286
2163,316391.985584
2164,244594.286807
2165,185776.246953
2166,161418.761519
2167,226427.869649
2168,208336.578721
2169,200776.711601
2170,216716.775174
2171,146888.819442
2172,165122.255091
2173,165128.264281
2174,238307.461772
2175,277310.546415
2176,269034.229302
2177,233680.603456
2178,228784.464255
2179,150033.765279
2180,224873.498054
2181,195134.007239
2182,229421.343906
2183,197988.403665
2184,132813.656091
2185,145289.246795
2186,176467.945777
2187,170670.597631
2188,167136.362349
2189,308669.851559
2190,46028.9559132
2191,49832.4360218
2192,65601.9022897
2193,96651.7773019
2194,98567.0509811
2195,96407.4785982
2196,88472.1754927
2197,104059.146028
2198,131231.744799
2199,180153.976229
2200,134108.05124
2201,144670.158002
2202,150958.328852
2203,157066.685893
2204,154081.609427
2205,98718.6801466
2206,148733.543248
2207,185654.660363
2208,234571.821443
2209,199306.674598
2210,131924.709797
2211,96974.7779031
2212,107328.733783
2213,77643.0697358
2214,156696.875438
2215,96866.5035507
2216,145279.905912
2217,64019.058715
2218,62686.467631
2219,67773.2744515
2220,63833.7517108
2221,245202.457563
2222,235318.625253
2223,265122.644588
2224,241501.276918
2225,145742.532005
2226,219947.460144
2227,203289.31046
2228,249101.444761
2229,247990.188554
2230,168876.214827
2231,218996.387912
2232,195835.107281
2233,205752.438721
2234,240629.493874
2235,212990.302613
2236,257989.832751
2237,320649.909494
2238,218446.882006
2239,115398.987451
2240,169251.59359
2241,193292.599736
2242,140179.880025
2243,134483.122081
2244,105948.585062
2245,99301.2410289
2246,129293.334866
2247,116032.535375
2248,125765.007066
2249,123241.821438
2250,139759.967106
2251,108662.629215
2252,201366.373766
2253,172465.224446
2254,196312.110133
2255,219125.078055
2256,184221.562803
2257,230178.115453
2258,173016.560535
2259,203903.516598
2260,176381.914838
2261,179135.395468
2262,172486.391039
2263,300942.416139
2264,379436.978166
2265,224399.991242
2266,239865.977846
2267,312107.412479
2268,308610.501114
2269,159365.972953
2270,210663.96934
2271,223251.005682
2272,233286.415046
2273,186492.467937
2274,211913.330507
2275,200791.498182
2276,204376.504058
2277,213311.946363
2278,171595.177064
2279,125897.26412
2280,99722.0354118
2281,180933.762362
2282,188263.754107
2283,125360.260625
2284,123985.420278
2285,130491.548902
2286,121848.954887
2287,288707.84711
2288,264175.757281
2289,313567.664776
2290,342323.042964
2291,284898.588041
2292,341845.91337
2293,346276.718798
2294,319025.270529
2295,356861.45947
2296,285934.232498
2297,286160.582548
2298,295428.046113
2299,324105.98895
2300,303979.101293
2301,270709.256156
2302,249591.140612
2303,231005.51224
2304,244258.062935
2305,200938.64756
2306,201218.108784
2307,203953.49989
2308,215758.619936
2309,240861.60278
2310,202255.384549
2311,209863.055796
2312,193147.002289
2313,195447.313637
2314,179825.667923
2315,195897.127789
2316,207751.956731
2317,197915.043074
2318,190085.509843
2319,191895.563543
2320,184794.159496
2321,240356.275707
2322,191445.985581
2323,180954.286355
2324,202978.10355
2325,219489.530912
2326,195049.364333
2327,215083.41859
2328,229903.480969
2329,205970.441135
2330,212477.409475
2331,322193.396324
2332,317082.485675
2333,289008.90388
2334,254961.134766
2335,258622.561272
2336,300884.943278
2337,208776.371771
2338,271530.057173
2339,229927.720543
2340,319288.160788
2341,257092.239015
2342,228658.404925
2343,235164.003249
2344,231094.063954
2345,240002.00868
2346,210495.654655
2347,207008.689545
2348,230687.774356
2349,187635.886313
2350,283560.239617
2351,236931.338748
2352,251258.468789
2353,275019.489657
2354,139934.426634
2355,140442.662781
2356,171289.746589
2357,204446.603541
2358,201209.587549
2359,149217.011065
2360,119231.185647
2361,168409.301067
2362,257215.504154
2363,141854.77348
2364,179562.326709
2365,213579.322797
2366,185962.626769
2367,197241.628234
2368,210174.651321
2369,206928.210926
2370,188317.775496
2371,169262.449549
2372,206004.849478
2373,261085.702096
2374,290404.898642
2375,212584.837736
2376,276251.82207
2377,284734.264378
2378,163750.779092
2379,243099.496003
2380,147735.528526
2381,206973.276147
2382,219656.565783
2383,215157.330148
2384,246743.027998
2385,178212.623395
2386,140827.580771
2387,132593.256745
2388,104299.447454
2389,132948.852468
2390,144423.276697
2391,156498.512054
2392,99409.8331434
2393,182943.098592
2394,147688.14431
2395,221519.073436
2396,151737.996009
2397,216564.670771
2398,148580.527594
2399,55220.5560077
2400,43714.477246
2401,111424.670604
2402,128608.410927
2403,155748.532445
2404,164882.881289
2405,175397.105351
2406,135346.962881
2407,117990.270858
2408,158911.016553
2409,123148.085676
2410,202675.71683
2411,105736.940391
2412,156649.002791
2413,116706.113028
2414,139856.18309
2415,138478.443398
2416,117715.074991
2417,119544.73095
2418,124958.491509
2419,125790.497856
2420,129535.452716
2421,153087.08373
2422,124327.372914
2423,111906.876738
2424,150046.807835
2425,272498.819991
2426,149970.733255
2427,112539.326566
2428,218817.32186
2429,108197.068059
2430,125885.614404
2431,135301.248381
2432,129035.079031
2433,143436.170544
2434,134585.322327
2435,158479.724389
2436,91874.7441132
2437,99727.4945016
2438,119141.751957
2439,113870.679685
2440,118048.059747
2441,97461.2713789
2442,92697.930575
2443,126930.15648
2444,156499.344245
2445,64195.4322399
2446,122666.374835
2447,193720.24426
2448,139211.192516
2449,93201.574738
2450,164634.497048
2451,145656.823427
2452,184849.204815
2453,73995.3215585
2454,125039.91512
2455,131663.942496
2456,114432.091503
2457,103766.526084
2458,117416.118192
2459,72947.2719217
2460,153646.744358
2461,100976.962599
2462,116913.042967
2463,103852.604312
2464,175271.626007
2465,123821.934796
2466,119844.836288
2467,162050.682303
2468,78083.4187906
2469,68278.2423393
2470,223231.082862
2471,207126.63454
2472,175638.713269
2473,116844.345573
2474,98450.4870301
2475,222975.435086
2476,97818.7989525
2477,122884.514732
2478,168188.007082
2479,120642.986885
2480,165491.276579
2481,134269.879535
2482,139774.686241
2483,107894.155469
2484,141270.949147
2485,122195.079545
2486,153197.912312
2487,259940.243085
2488,155699.127784
2489,155392.436149
2490,166357.769165
2491,84238.5372408
2492,204935.016274
2493,170675.713361
2494,168476.327775
2495,88257.1672034
2496,246418.72693
2497,146660.754941
2498,108261.395975
2499,87823.2261585
2500,131343.158824
2501,121486.863958
2502,144094.342138
2503,91164.0551908
2504,185226.9414
2505,229077.726837
2506,263351.293061
2507,277881.995119
2508,262328.19386
2509,234345.987123
2510,230893.17943
2511,189946.048266
2512,218906.045084
2513,236797.162386
2514,238660.396112
2515,168709.792241
2516,188440.089573
2517,145814.699974
2518,164351.798947
2519,225424.929903
2520,221307.443428
2521,200126.739576
2522,236117.12016
2523,133492.981743
2524,154155.116024
2525,161033.156278
2526,148721.262713
2527,110250.947938
2528,134912.233019
2529,147255.604917
2530,144737.326723
2531,250905.49102
2532,234153.1297
2533,219854.351293
2534,234275.262209
2535,276664.254381
2536,251914.292566
2537,225892.143738
2538,195542.264027
2539,196223.215186
2540,190715.032606
2541,204178.068177
2542,175616.605959
2543,140543.300298
2544,127803.549363
2545,146518.935721
2546,142231.092549
2547,164122.499966
2548,157170.457595
2549,185892.233012
2550,584042.991781
2551,147824.369095
2552,124657.568593
2553,50725.1566889
2554,80335.1338318
2555,100348.698867
2556,85392.0678298
2557,128377.334616
2558,169991.113459
2559,109553.937632
2560,142453.708356
2561,114862.743381
2562,120310.441179
2563,109750.110046
2564,182645.476253
2565,148698.032879
2566,148260.142853
2567,129473.348014
2568,195833.13498
2569,195360.360404
2570,131310.48262
2571,193396.10935
2572,151022.224925
2573,236683.563132
2574,241945.212856
2575,125407.629333
2576,118868.934389
2577,145815.073829
2578,59689.5327326
2579,39837.5022604
2580,92695.281044
2581,178823.077663
2582,112269.523092
2583,251884.866953
2584,164758.481411
2585,223306.295102
2586,222634.442987
2587,212175.801364
2588,164812.382457
2589,161075.909531
2590,217295.948474
2591,265191.394058
2592,208549.841264
2593,266970.704245
2594,185381.92262
2595,196320.111717
2596,290915.047733
2597,205076.272812
2598,266543.348971
2599,290729.590628
2600,251233.158949
2601,149344.791556
2602,88370.317028
2603,98015.7128398
2604,82652.4115109
2605,91874.8910345
2606,163794.959165
2607,238302.612942
2608,243310.191824
2609,187053.166038
2610,94454.160175
2611,160532.543462
2612,178566.517647
2613,127374.89291
2614,131813.759107
2615,156158.247568
2616,159607.864696
2617,214323.19959
2618,229695.958112
2619,224549.29935
2620,211835.271313
2621,194978.808585
2622,208622.768777
2623,237765.280367
2624,283016.680987
2625,255627.893514
2626,198454.473583
2627,165528.083853
2628,325806.834506
2629,342312.799129
2630,286985.663024
2631,342947.347295
2632,322289.738575
2633,249125.868264
2634,336917.043331
2635,171294.302933
2636,222175.387848
2637,186039.784737
2638,255534.672269
2639,206930.658124
2640,178562.253537
2641,130630.319678
2642,189656.181123
2643,135853.582957
2644,148878.161716
2645,115899.895975
2646,110510.130277
2647,132502.946848
2648,169018.841171
2649,132467.557603
2650,127657.112586
2651,158082.872121
2652,313269.566272
2653,252066.261739
2654,252147.090712
2655,327907.678227
2656,297456.160815
2657,284936.284985
2658,266168.716992
2659,272901.219321
2660,294787.555478
2661,297025.609086
2662,305426.675985
2663,280704.432456
2664,234271.178492
2665,284793.797028
2666,250643.208529
2667,192726.154659
2668,194975.878349
2669,190748.174901
2670,271716.994168
2671,200242.876514
2672,196329.615075
2673,205420.111961
2674,213438.417798
2675,168713.208789
2676,207416.882365
2677,211948.067696
2678,260090.255989
2679,268523.541301
2680,268957.129142
2681,327347.164562
2682,294711.420729
2683,400941.469439
2684,292790.671401
2685,304564.383553
2686,252796.841623
2687,277490.062513
2688,215802.913141
2689,197178.26714
2690,346948.501268
2691,197189.124944
2692,133562.825529
2693,212746.888665
2694,135246.313831
2695,213939.770349
2696,202971.135936
2697,213859.333084
2698,218772.797656
2699,176818.990318
2700,159719.663088
2701,172656.657296
2702,135219.318049
2703,136051.367427
2704,161820.264157
2705,110068.279704
2706,120665.202978
2707,141400.825307
2708,123185.496767
2709,92027.9556187
2710,124462.791595
2711,344418.552434
2712,338703.851462
2713,187653.516129
2714,166054.108821
2715,182104.528916
2716,164054.51019
2717,224215.772179
2718,229893.05611
2719,171015.168674
2720,193307.865276
2721,142115.776678
2722,189379.758731
2723,169564.458569
2724,119722.851204
2725,131922.690315
2726,145838.86841
2727,180617.061542
2728,185181.982748
2729,149610.21895
2730,130309.226449
2731,109407.51388
2732,110432.013914
2733,167713.399406
2734,131815.983953
2735,124344.98652
2736,149879.288616
2737,98203.4744786
2738,139726.156738
2739,173618.89889
2740,143184.603702
2741,143478.25406
2742,182484.288605
2743,159650.323727
2744,163416.697069
2745,140639.274323
2746,127630.811823
2747,152515.191516
2748,125147.145256
2749,128782.348861
2750,128070.875374
2751,123599.808211
2752,228986.541101
2753,188483.022563
2754,282215.507336
2755,137222.461717
2756,82293.2884079
2757,87882.9148108
2758,58242.9264084
2759,139555.736768
2760,138772.030481
2761,166083.592673
2762,163154.164565
2763,231616.650346
2764,164585.462452
2765,268714.256073
2766,124642.818627
2767,63535.3843248
2768,101274.109482
2769,123943.309944
2770,148676.068139
2771,109413.604309
2772,101152.004261
2773,147274.300903
2774,118714.848352
2775,119339.512785
2776,144919.696565
2777,148999.876714
2778,99594.7484558
2779,112476.865837
2780,97886.863441
2781,73419.5180875
2782,89662.1106624
2783,71281.609366
2784,118362.613385
2785,126928.249062
2786,38591.8517302
2787,112006.240156
2788,61231.5301879
2789,190122.592007
2790,55520.856019
2791,126649.012124
2792,52701.7670466
2793,142782.109897
2794,78618.57102
2795,93333.9012545
2796,68104.3842715
2797,212871.094404
2798,122783.056223
2799,121703.145027
2800,55782.8115307
2801,88281.7069198
2802,126719.088858
2803,181484.675553
2804,124930.470857
2805,78779.5048783
2806,73629.1241231
2807,164166.268768
2808,176650.261372
2809,120024.266496
2810,129563.436146
2811,195049.690345
2812,181311.269192
2813,177947.537345
2814,178778.106158
2815,86254.8964132
2816,213677.965687
2817,158775.92118
2818,130609.571976
2819,175402.596279
2820,154989.553299
2821,116345.573543
2822,208967.906692
2823,310914.485649
2824,212829.494275
2825,192300.844356
2826,131172.956429
2827,139029.542759
2828,257920.24462
2829,214160.11604
2830,247717.245939
2831,193690.401364
2832,239825.946199
2833,264199.944866
2834,222383.391522
2835,225816.034277
2836,218829.402626
2837,185975.630549
2838,164931.074378
2839,207840.945833
2840,206336.835432
2841,208954.472893
2842,238192.099402
2843,155166.51702
2844,196441.600203
2845,109548.258718
2846,220743.802718
2847,219184.966529
2848,220774.095969
2849,213985.513746
2850,272785.866021
2851,230465.811187
2852,259273.532334
2853,251815.07113
2854,147137.136487
2855,208848.177873
2856,210356.388402
2857,200499.174558
2858,208182.567941
2859,139676.666785
2860,153469.205404
2861,142754.425167
2862,224573.328858
2863,118633.389584
2864,252953.487173
2865,151011.209849
2866,173316.079278
2867,75190.9815349
2868,122362.883308
2869,110834.65738
2870,166271.130795
2871,71580.5988858
2872,25177.0332682
2873,96230.1713713
2874,121109.812071
2875,109855.406997
2876,155948.220063
2877,89780.092835
2878,121040.750587
2879,144245.929143
2880,94033.1943053
2881,112398.602262
2882,144053.559815
2883,173161.252175
2884,198183.83605
2885,157702.840258
2886,216365.756191
2887,95351.7862368
2888,123208.905507
2889,40968.3188275
2890,57607.6736682
2891,143700.795438
2892,45303.731677
2893,69601.0278553
2894,44281.3821896
2895,250410.895591
2896,246391.880822
2897,213587.320988
2898,165184.669619
2899,210772.064726
2900,182166.313742
2901,200262.727678
2902,201888.519538
2903,294426.732309
2904,306359.088624
2905,93658.4346384
2906,217518.357883
2907,120790.583446
2908,130805.756928
2909,168580.664076
2910,50807.9547368
2911,88847.4252311
2912,161678.159248
2913,93044.1447416
2914,72458.1401971
2915,72332.9948099
2916,93679.6644781
2917,211761.900009
2918,113473.237426
2919,249060.000236
